2024-01-03 15:08:33,223 - INFO - Acción: leer_figuras - IP: 192.168.1.84 - Descripción: Leyendo figuras
2024-01-03 15:08:33,223 - INFO - Acción: leer_figuras - IP: 192.168.1.84 - Descripción: Eliminando archivo de figuras
2024-01-03 15:08:33,224 - INFO - Acción: leer_figuras - IP: 192.168.1.84 - Descripción: Archivo de figuras eliminado
2024-01-03 15:08:33,225 - INFO - Acción: escuchar_posicion_drones - IP: 192.168.1.84 - Descripción: Escuchando posiciones
2024-01-03 15:08:33,225 - INFO - Acción: figura_completada - IP: 192.168.1.84 - Descripción: Comprobando si la figura esta completada
2024-01-03 15:08:33,225 - INFO - Acción: figura_completada - IP: 192.168.1.84 - Descripción: Comprobando si la figura esta completada
2024-01-03 15:08:33,225 - INFO - Acción: enviar_por_kafka_destinos - IP: 192.168.1.84 - Descripción: Enviando destinos
2024-01-03 15:08:33,325 - INFO - Acción: figura_completada - IP: 192.168.1.84 - Descripción: Comprobando si la figura esta completada
2024-01-03 15:08:33,426 - INFO - Acción: figura_completada - IP: 192.168.1.84 - Descripción: Comprobando si la figura esta completada
2024-01-03 15:08:33,526 - INFO - Acción: figura_completada - IP: 192.168.1.84 - Descripción: Comprobando si la figura esta completada
2024-01-03 15:08:33,626 - INFO - Acción: figura_completada - IP: 192.168.1.84 - Descripción: Comprobando si la figura esta completada
2024-01-03 15:08:33,727 - INFO - Acción: figura_completada - IP: 192.168.1.84 - Descripción: Comprobando si la figura esta completada
2024-01-03 15:08:33,827 - INFO - Acción: figura_completada - IP: 192.168.1.84 - Descripción: Comprobando si la figura esta completada
2024-01-03 15:08:33,927 - INFO - Acción: figura_completada - IP: 192.168.1.84 - Descripción: Comprobando si la figura esta completada
2024-01-03 15:08:34,028 - INFO - Acción: figura_completada - IP: 192.168.1.84 - Descripción: Comprobando si la figura esta completada
2024-01-03 15:08:34,128 - INFO - Acción: figura_completada - IP: 192.168.1.84 - Descripción: Comprobando si la figura esta completada
2024-01-03 15:08:34,228 - INFO - Acción: figura_completada - IP: 192.168.1.84 - Descripción: Comprobando si la figura esta completada
2024-01-03 15:08:34,230 - INFO - Acción: enviar_por_kafka_destinos - IP: 192.168.1.84 - Descripción: Destinos enviados
2024-01-03 15:08:34,328 - INFO - Acción: figura_completada - IP: 192.168.1.84 - Descripción: Comprobando si la figura esta completada
2024-01-03 15:08:34,429 - INFO - Acción: figura_completada - IP: 192.168.1.84 - Descripción: Comprobando si la figura esta completada
2024-01-03 15:08:34,529 - INFO - Acción: figura_completada - IP: 192.168.1.84 - Descripción: Comprobando si la figura esta completada
2024-01-03 15:08:34,629 - INFO - Acción: figura_completada - IP: 192.168.1.84 - Descripción: Comprobando si la figura esta completada
2024-01-03 15:08:34,729 - INFO - Acción: figura_completada - IP: 192.168.1.84 - Descripción: Comprobando si la figura esta completada
2024-01-03 15:08:34,830 - INFO - Acción: figura_completada - IP: 192.168.1.84 - Descripción: Comprobando si la figura esta completada
2024-01-03 15:08:34,930 - INFO - Acción: figura_completada - IP: 192.168.1.84 - Descripción: Comprobando si la figura esta completada
2024-01-03 15:08:35,031 - INFO - Acción: figura_completada - IP: 192.168.1.84 - Descripción: Comprobando si la figura esta completada
2024-01-03 15:08:35,131 - INFO - Acción: figura_completada - IP: 192.168.1.84 - Descripción: Comprobando si la figura esta completada
2024-01-03 15:08:35,231 - INFO - Acción: figura_completada - IP: 192.168.1.84 - Descripción: Comprobando si la figura esta completada
